date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2000-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,11.02,0.232
2000-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,12.57,0.2646
2000-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,489333.0,10301.7474
2000-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Fuel (diesel),L,actual,Retail,AFN,12950.0,272.6316
2000-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,50000.0,1052.6316
2000-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,16.4,0.3453
2000-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,13.4,0.2821
2000-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,14.69,0.3093
2000-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,790000.0,16631.5789
2000-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Fuel (diesel),L,actual,Retail,AFN,14860.0,312.8421
2000-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,71000.0,1494.7368
2000-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,14.33,0.3017
2000-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,12.28,0.2585
2000-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,14.67,0.3088
2000-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,600000.0,12631.5789
2000-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Fuel (diesel),L,actual,Retail,AFN,12900.0,271.5789
2000-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,70000.0,1473.6842
2000-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,20.0,0.4211
2000-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,11.26,0.2371
2000-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,14.34,0.3019
2000-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1032467.0,21736.1474
2000-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,Fuel (diesel),L,actual,Retail,AFN,16016.8,337.1958
2000-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,71333.2,1501.7516
2000-09-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1300000.0,27368.4211
2000-09-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,Fuel (diesel),L,actual,Retail,AFN,59583.25,1254.3842
2000-09-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,150000.0,3157.8947
2000-09-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1712500.0,36052.6316
2000-09-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,Fuel (diesel),L,actual,Retail,AFN,38750.0,815.7895
2000-09-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,100000.0,2105.2632
2000-09-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,16.67,0.3509
2000-09-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,10.41,0.2192
2000-09-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,11.07,0.2331
2000-09-15,Hirat,Hirat,Hirat,34.346944,62.198333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,516666.5,10877.1895
2000-09-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Fuel (diesel),L,actual,Retail,AFN,12421.75,261.5105
2000-09-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,50000.0,1052.6316
2000-09-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,15.92,0.3352
2000-09-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,13.05,0.2747
2000-09-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,14.43,0.3038
2000-09-15,Kabul,Kabul,Kabul,34.516667,69.183333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,800000.0,16842.1053
2000-09-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Fuel (diesel),L,actual,Retail,AFN,14700.0,309.4737
2000-09-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,70000.0,1473.6842
2000-09-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,19.17,0.4036
2000-09-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,11.95,0.2516
2000-09-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,14.25,0.3
2000-09-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,600000.0,12631.5789
2000-09-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Fuel (diesel),L,actual,Retail,AFN,12500.0,263.1579
2000-09-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,70000.0,1473.6842
2000-09-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,20.0,0.4211
2000-09-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,11.53,0.2427
2000-09-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,13.41,0.2823
2000-09-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,991666.5,20877.1895
2000-09-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,Fuel (diesel),L,actual,Retail,AFN,15491.75,326.1421
2000-09-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,71666.5,1508.7684
2000-10-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1275000.0,26839.3931
2000-10-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,Fuel (diesel),L,actual,Retail,AFN,85657.75,1803.1388
2000-10-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,150000.0,3157.5757
2000-10-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1712500.0,36048.9887
2000-10-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,Fuel (diesel),L,actual,Retail,AFN,36875.0,776.2373
2000-10-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,100000.0,2105.0504
2000-10-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,16.67,0.3509
2000-10-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,10.01,0.2107
2000-10-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,10.6,0.2231
2000-10-15,Hirat,Hirat,Hirat,34.346944,62.198333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,557916.5,11744.4237
2000-10-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Fuel (diesel),L,actual,Retail,AFN,12732.5,268.0255
2000-10-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,50000.0,1052.5252
2000-10-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,15.94,0.3355
2000-10-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,13.34,0.2808
2000-10-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,15.04,0.3166
2000-10-15,Kabul,Kabul,Kabul,34.516667,69.183333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,750000.0,15787.8783
2000-10-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Fuel (diesel),L,actual,Retail,AFN,14875.0,313.1263
2000-10-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,77500.0,1631.4141
2000-10-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,17.5,0.3684
2000-10-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,10.82,0.2278
2000-10-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,12.79,0.2692
2000-10-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,596250.0,12551.3632
2000-10-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Fuel (diesel),L,actual,Retail,AFN,12325.0,259.4475
2000-10-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,70000.0,1473.5353
2000-10-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,20.0,0.421
2000-10-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,10.95,0.2305
2000-10-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,13.83,0.2911
2000-10-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1080833.25,22752.0851
2000-10-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,Fuel (diesel),L,actual,Retail,AFN,15279.0,321.6307
2000-10-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,71666.5,1508.616
2000-11-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1240000.0,26105.2632
2000-11-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,Fuel (diesel),L,actual,Retail,AFN,147263.0,3100.2737
2000-11-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,150000.0,3157.8947
2000-11-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1770000.0,37263.1579
2000-11-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,Fuel (diesel),L,actual,Retail,AFN,38600.0,812.6316
2000-11-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,100000.0,2105.2632
2000-11-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,16.67,0.3509
2000-11-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,9.89,0.2082
2000-11-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,10.75,0.2263
2000-11-15,Hirat,Hirat,Hirat,34.346944,62.198333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,637133.2,13413.3305
2000-11-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Fuel (diesel),L,actual,Retail,AFN,15400.0,324.2105
2000-11-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,50000.0,1052.6316
2000-11-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,16.15,0.34
2000-11-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,13.06,0.2749
2000-11-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,14.42,0.3036
2000-11-15,Kabul,Kabul,Kabul,34.516667,69.183333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,820000.0,17263.1579
2000-11-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Fuel (diesel),L,actual,Retail,AFN,16500.0,347.3684
2000-11-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,80000.0,1684.2105
2000-11-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,18.33,0.3859
2000-11-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,11.5,0.2421
2000-11-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,13.75,0.2895
2000-11-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,650000.0,13684.2105
2000-11-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Fuel (diesel),L,actual,Retail,AFN,13700.0,288.4211
2000-11-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,68000.0,1431.5789
2000-11-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,20.0,0.4211
2000-11-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,11.45,0.2411
2000-11-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,13.16,0.2771
2000-11-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1087999.8,22905.2589
2000-11-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,Fuel (diesel),L,actual,Retail,AFN,16675.0,351.0526
2000-11-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,71999.8,1515.7853
2000-12-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1175000.0,24736.8421
2000-12-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,Fuel (diesel),L,actual,Retail,AFN,109027.25,2295.3105
2000-12-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,150000.0,3157.8947
2000-12-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1937500.0,40789.4737
2000-12-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,Fuel (diesel),L,actual,Retail,AFN,49375.0,1039.4737
2000-12-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,100000.0,2105.2632
2000-12-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,16.67,0.3509
2000-12-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,10.53,0.2217
2000-12-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,11.35,0.2389
2000-12-15,Hirat,Hirat,Hirat,34.346944,62.198333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,899166.75,18929.8263
2000-12-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Fuel (diesel),L,actual,Retail,AFN,16650.0,350.5263
2000-12-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,50000.0,1052.6316
2000-12-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,16.13,0.3396
2000-12-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,13.78,0.2901
2000-12-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,15.11,0.3181
2000-12-15,Kabul,Kabul,Kabul,34.516667,69.183333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1100000.0,23157.8947
2000-12-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Fuel (diesel),L,actual,Retail,AFN,18675.0,393.1579
2000-12-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,80000.0,1684.2105
2000-12-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,18.3,0.3853
2000-12-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,12.54,0.264
2000-12-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,14.76,0.3107
2000-12-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,673333.25,14175.4368
2000-12-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Fuel (diesel),L,actual,Retail,AFN,15300.0,322.1053
2000-12-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,50000.0,1052.6316
2000-12-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,20.0,0.4211
2000-12-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,11.72,0.2467
2000-12-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,13.64,0.2872
2000-12-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1187500.0,25000.0
2000-12-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,Fuel (diesel),L,actual,Retail,AFN,18206.75,383.3
2000-12-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,70000.0,1473.6842
2001-01-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1880000.0,39578.9474
2001-01-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,Fuel (diesel),L,actual,Retail,AFN,93500.0,1968.4211
2001-01-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,150000.0,3157.8947
2001-01-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,2570000.0,54105.2632
2001-01-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,Fuel (diesel),L,actual,Retail,AFN,47400.0,997.8947
2001-01-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,100000.0,2105.2632
2001-01-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,16.67,0.3509
2001-01-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,11.75,0.2474
2001-01-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,12.53,0.2638
2001-01-15,Hirat,Hirat,Hirat,34.346944,62.198333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1148333.4,24175.44
2001-01-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,Fuel (diesel),L,actual,Retail,AFN,15826.6,333.1916
2001-01-15,Hirat,Hirat,Hirat,34.346944,62.198333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,AFN,50000.0,1052.6316
2001-01-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,15.9,0.3347
2001-01-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,13.71,0.2886
2001-01-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,15.1,0.3179
2001-01-15,Kabul,Kabul,Kabul,34.516667,69.183333,"meat, fish and eggs","Livestock (sheep, one-year-old alive female)",Unit,actual,Retail,AFN,1260000.0,26526.3158
